ano,rodada,circuito,pais,piloto,equipe,posicao,pontos,grid,voltas,status
1990,12,Autodromo Nazionale di Monza,Italy,Grouillard,Osella,17,0,23,27,Wheel bearing
1990,12,Autodromo Nazionale di Monza,Italy,Gugelmin,Leyton House,18,0,10,24,Engine
1990,12,Autodromo Nazionale di Monza,Italy,Modena,Brabham,19,0,17,21,Engine
1990,12,Autodromo Nazionale di Monza,Italy,Boutsen,Williams,20,0,6,18,Suspension
1990,12,Autodromo Nazionale di Monza,Italy,Warwick,Team Lotus,21,0,12,15,Clutch
1990,12,Autodromo Nazionale di Monza,Italy,Pirro,Dallara,22,0,19,14,Spun off
1990,12,Autodromo Nazionale di Monza,Italy,Donnelly,Team Lotus,23,0,11,13,Engine
1990,12,Autodromo Nazionale di Monza,Italy,Bernard,Larrousse,24,0,13,10,Clutch
1990,12,Autodromo Nazionale di Monza,Italy,Martini,Minardi,25,0,15,7,Suspension
1990,12,Autodromo Nazionale di Monza,Italy,Alesi,Tyrrell,26,0,5,4,Spun off
1990,13,Autódromo do Estoril,Portugal,Mansell,Ferrari,1,9,1,61,Finished
1990,13,Autódromo do Estoril,Portugal,Senna,McLaren,2,6,3,61,Finished
1990,13,Autódromo do Estoril,Portugal,Prost,Ferrari,3,4,2,61,Finished
1990,13,Autódromo do Estoril,Portugal,Berger,McLaren,4,3,4,61,Finished
1990,13,Autódromo do Estoril,Portugal,Piquet,Benetton,5,2,6,61,Finished
1990,13,Autódromo do Estoril,Portugal,Nannini,Benetton,6,1,9,61,Finished
1990,13,Autódromo do Estoril,Portugal,Patrese,Williams,7,0,5,60,+1 Lap
1990,13,Autódromo do Estoril,Portugal,Alesi,Tyrrell,8,0,8,60,+1 Lap
1990,13,Autódromo do Estoril,Portugal,Alboreto,Arrows,9,0,19,60,+1 Lap
1990,13,Autódromo do Estoril,Portugal,Larini,Ligier,10,0,22,59,+2 Laps
1990,13,Autódromo do Estoril,Portugal,Martini,Minardi,11,0,16,59,+2 Laps
1990,13,Autódromo do Estoril,Portugal,Gugelmin,Leyton House,12,0,14,59,+2 Laps
1990,13,Autódromo do Estoril,Portugal,Caffi,Arrows,13,0,17,58,Accident
1990,13,Autódromo do Estoril,Portugal,Suzuki,Larrousse,14,0,11,58,Accident
1990,13,Autódromo do Estoril,Portugal,Pirro,Dallara,15,0,13,58,+3 Laps
1990,13,Autódromo do Estoril,Portugal,Alliot,Ligier,16,0,20,52,Accident
1990,13,Autódromo do Estoril,Portugal,Brabham,Brabham,17,0,25,52,Gearbox
1990,13,Autódromo do Estoril,Portugal,Capelli,Leyton House,18,0,12,51,Engine
1990,13,Autódromo do Estoril,Portugal,Boutsen,Williams,19,0,7,30,Engine
1990,13,Autódromo do Estoril,Portugal,Bernard,Larrousse,20,0,10,24,Gearbox
1990,13,Autódromo do Estoril,Portugal,Modena,Brabham,21,0,23,21,Gearbox
1990,13,Autódromo do Estoril,Portugal,Donnelly,Team Lotus,22,0,15,14,Alternator
1990,13,Autódromo do Estoril,Portugal,Warwick,Team Lotus,23,0,21,5,Throttle
1990,13,Autódromo do Estoril,Portugal,Dalmas,AGS,24,0,24,3,Halfshaft
1990,13,Autódromo do Estoril,Portugal,de Cesaris,Dallara,25,0,18,0,Spun off
1990,13,Autódromo do Estoril,Portugal,Nakajima,Tyrrell,26,0,0,0,Withdrew
1990,14,Circuito de Jerez,Spain,Prost,Ferrari,1,9,2,73,Finished
1990,14,Circuito de Jerez,Spain,Mansell,Ferrari,2,6,3,73,Finished
1990,14,Circuito de Jerez,Spain,Nannini,Benetton,3,4,9,73,Finished
1990,14,Circuito de Jerez,Spain,Boutsen,Williams,4,3,7,73,Finished
1990,14,Circuito de Jerez,Spain,Patrese,Williams,5,2,6,73,Finished
1990,14,Circuito de Jerez,Spain,Suzuki,Larrousse,6,1,15,73,Finished
1990,14,Circuito de Jerez,Spain,Larini,Ligier,7,0,20,72,+1 Lap
1990,14,Circuito de Jerez,Spain,Gugelmin,Leyton House,8,0,12,72,+1 Lap
1990,14,Circuito de Jerez,Spain,Dalmas,AGS,9,0,23,72,+1 Lap
1990,14,Circuito de Jerez,Spain,Alboreto,Arrows,10,0,25,71,+2 Laps
1990,14,Circuito de Jerez,Spain,Warwick,Team Lotus,11,0,10,63,Gearbox
1990,14,Circuito de Jerez,Spain,Capelli,Leyton House,12,0,19,59,Physical
1990,14,Circuito de Jerez,Spain,Berger,McLaren,13,0,5,56,Collision
1990,14,Circuito de Jerez,Spain,Senna,McLaren,14,0,1,53,Radiator
1990,14,Circuito de Jerez,Spain,Piquet,Benetton,15,0,8,47,Battery
1990,14,Circuito de Jerez,Spain,de Cesaris,Dallara,16,0,17,47,Engine
1990,14,Circuito de Jerez,Spain,Grouillard,Osella,17,0,21,45,Wheel bearing
1990,14,Circuito de Jerez,Spain,Martini,Minardi,18,0,11,41,Spun off
1990,14,Circuito de Jerez,Spain,Alliot,Ligier,19,0,13,22,Spun off
1990,14,Circuito de Jerez,Spain,Bernard,Larrousse,20,0,18,20,Gearbox
1990,14,Circuito de Jerez,Spain,Nakajima,Tyrrell,21,0,14,13,Spun off
1990,14,Circuito de Jerez,Spain,Tarquini,AGS,22,0,22,5,Engine
1990,14,Circuito de Jerez,Spain,Modena,Brabham,23,0,24,5,Collision
1990,14,Circuito de Jerez,Spain,Alesi,Tyrrell,24,0,4,0,Spun off
1990,14,Circuito de Jerez,Spain,Pirro,Dallara,25,0,16,0,Throttle
1990,14,Circuito de Jerez,Spain,Donnelly,Team Lotus,26,0,0,0,Injured
1990,15,Suzuka Circuit,Japan,Piquet,Benetton,1,9,6,53,Finished
1990,15,Suzuka Circuit,Japan,Moreno,Benetton,2,6,8,53,Finished
1990,15,Suzuka Circuit,Japan,Suzuki,Larrousse,3,4,9,53,Finished
1990,15,Suzuka Circuit,Japan,Patrese,Williams,4,3,7,53,Finished
1990,15,Suzuka Circuit,Japan,Boutsen,Williams,5,2,5,53,Finished
1990,15,Suzuka Circuit,Japan,Nakajima,Tyrrell,6,1,14,53,Finished
1990,15,Suzuka Circuit,Japan,Larini,Ligier,7,0,17,52,+1 Lap
1990,15,Suzuka Circuit,Japan,Martini,Minardi,8,0,10,52,+1 Lap
1990,15,Suzuka Circuit,Japan,Caffi,Arrows,9,0,23,52,+1 Lap
1990,15,Suzuka Circuit,Japan,Alliot,Ligier,10,0,25,52,+1 Lap
1990,15,Suzuka Circuit,Japan,Warwick,Team Lotus,11,0,11,38,Gearbox
1990,15,Suzuka Circuit,Japan,Herbert,Team Lotus,12,0,12,31,Engine
1990,15,Suzuka Circuit,Japan,Alboreto,Arrows,13,0,24,28,Engine
1990,15,Suzuka Circuit,Japan,Mansell,Ferrari,14,0,3,26,Transmission
1990,15,Suzuka Circuit,Japan,Pirro,Dallara,15,0,19,24,Alternator
1990,15,Suzuka Circuit,Japan,Bernard,Larrousse,16,0,18,24,Engine
1990,15,Suzuka Circuit,Japan,Morbidelli,Minardi,17,0,20,18,Spun off
1990,15,Suzuka Circuit,Japan,Capelli,Leyton House,18,0,13,16,Ignition
1990,15,Suzuka Circuit,Japan,de Cesaris,Dallara,19,0,26,13,Spun off
1990,15,Suzuka Circuit,Japan,Gugelmin,Leyton House,20,0,16,5,Engine
1990,15,Suzuka Circuit,Japan,Brabham,Brabham,21,0,21,5,Clutch
1990,15,Suzuka Circuit,Japan,Berger,McLaren,22,0,4,1,Spun off
1990,15,Suzuka Circuit,Japan,Senna,McLaren,23,0,1,0,Collision
1990,15,Suzuka Circuit,Japan,Prost,Ferrari,24,0,2,0,Collision
1990,15,Suzuka Circuit,Japan,Modena,Brabham,25,0,22,0,Collision
1990,15,Suzuka Circuit,Japan,Alesi,Tyrrell,26,0,7,0,Withdrew
1990,16,Adelaide Street Circuit,Australia,Piquet,Benetton,1,9,7,81,Finished
1990,16,Adelaide Street Circuit,Australia,Mansell,Ferrari,2,6,3,81,Finished
1990,16,Adelaide Street Circuit,Australia,Prost,Ferrari,3,4,4,81,Finished
1990,16,Adelaide Street Circuit,Australia,Berger,McLaren,4,3,2,81,Finished
1990,16,Adelaide Street Circuit,Australia,Boutsen,Williams,5,2,9,81,Finished
1990,16,Adelaide Street Circuit,Australia,Patrese,Williams,6,1,6,80,+1 Lap
1990,16,Adelaide Street Circuit,Australia,Moreno,Benetton,7,0,8,80,+1 Lap
1990,16,Adelaide Street Circuit,Australia,Alesi,Tyrrell,8,0,5,80,+1 Lap
1990,16,Adelaide Street Circuit,Australia,Martini,Minardi,9,0,10,79,+2 Laps
1990,16,Adelaide Street Circuit,Australia,Larini,Ligier,10,0,12,79,+2 Laps
1990,16,Adelaide Street Circuit,Australia,Alliot,Ligier,11,0,19,78,+3 Laps
1990,16,Adelaide Street Circuit,Australia,Modena,Brabham,12,0,17,77,+4 Laps
1990,16,Adelaide Street Circuit,Australia,Grouillard,Osella,13,0,22,74,+7 Laps
1990,16,Adelaide Street Circuit,Australia,Pirro,Dallara,14,0,21,68,Engine
1990,16,Adelaide Street Circuit,Australia,Senna,McLaren,15,0,1,61,Spun off
1990,16,Adelaide Street Circuit,Australia,Tarquini,AGS,16,0,26,58,Engine
1990,16,Adelaide Street Circuit,Australia,Herbert,Team Lotus,17,0,18,57,Clutch
1990,16,Adelaide Street Circuit,Australia,Nakajima,Tyrrell,18,0,13,53,Spun off
1990,16,Adelaide Street Circuit,Australia,Capelli,Leyton House,19,0,14,46,Throttle
1990,16,Adelaide Street Circuit,Australia,Warwick,Team Lotus,20,0,11,43,Gearbox
1990,16,Adelaide Street Circuit,Australia,Gugelmin,Leyton House,21,0,16,27,Brakes
1990,16,Adelaide Street Circuit,Australia,de Cesaris,Dallara,22,0,15,23,Electrical
1990,16,Adelaide Street Circuit,Australia,Bernard,Larrousse,23,0,23,21,Gearbox
1990,16,Adelaide Street Circuit,Australia,Morbidelli,Minardi,24,0,20,20,Gearbox
1990,16,Adelaide Street Circuit,Australia,Brabham,Brabham,25,0,25,18,Spun off
1990,16,Adelaide Street Circuit,Australia,Suzuki,Larrousse,26,0,24,6,Transmission
1991,1,Phoenix street circuit,USA,Senna,McLaren,1,10,1,81,Finished
1991,1,Phoenix street circuit,USA,Prost,Ferrari,2,6,2,81,Finished
1991,1,Phoenix street circuit,USA,Piquet,Benetton,3,4,5,81,Finished
1991,1,Phoenix street circuit,USA,Modena,Tyrrell,4,3,11,81,Finished
1991,1,Phoenix street circuit,USA,Nakajima,Tyrrell,5,2,16,80,+1 Lap
1991,1,Phoenix street circuit,USA,Suzuki,Larrousse,6,1,21,79,+2 Laps
1991,1,Phoenix street circuit,USA,Larini,Lambo,7,0,17,78,+3 Laps
1991,1,Phoenix street circuit,USA,Tarquini,AGS,8,0,22,77,+4 Laps
1991,1,Phoenix street circuit,USA,Martini,Minardi,9,0,15,75,Engine
1991,1,Phoenix street circuit,USA,Gachot,Jordan,10,0,14,75,Engine
1991,1,Phoenix street circuit,USA,Brundle,Brabham,11,0,12,73,+8 Laps
1991,1,Phoenix street circuit,USA,Alesi,Ferrari,12,0,6,72,Gearbox
1991,1,Phoenix street circuit,USA,Häkkinen,Team Lotus,13,0,13,59,Engine
1991,1,Phoenix street circuit,USA,Patrese,Williams,14,0,3,49,Gearbox
1991,1,Phoenix street circuit,USA,Moreno,Benetton,15,0,8,49,Collision
1991,1,Phoenix street circuit,USA,Alboreto,Footwork,16,0,25,41,Engine
1991,1,Phoenix street circuit,USA,Capelli,Leyton House,17,0,18,40,Gearbox
1991,1,Phoenix street circuit,USA,Boutsen,Ligier,18,0,20,40,Engine
1991,1,Phoenix street circuit,USA,Berger,McLaren,19,0,7,36,Fuel pump
1991,1,Phoenix street circuit,USA,Mansell,Williams,20,0,4,35,Gearbox
1991,1,Phoenix street circuit,USA,Gugelmin,Leyton House,21,0,23,34,Gearbox
1991,1,Phoenix street circuit,USA,Blundell,Brabham,22,0,24,32,Spun off
1991,1,Phoenix street circuit,USA,Pirro,Dallara,23,0,9,16,Gearbox
1991,1,Phoenix street circuit,USA,Morbidelli,Minardi,24,0,26,15,Gearbox
1991,1,Phoenix street circuit,USA,Järvilehto,Dallara,25,0,10,12,Gearbox
1991,1,Phoenix street circuit,USA,Bernard,Larrousse,26,0,19,4,Engine
1991,2,Autódromo José Carlos Pace,Brazil,Senna,McLaren,1,10,1,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Patrese,Williams,2,6,2,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Berger,McLaren,3,4,4,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Prost,Ferrari,4,3,6,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Piquet,Benetton,5,2,7,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Alesi,Ferrari,6,1,5,71,Finished
1991,2,Autódromo José Carlos Pace,Brazil,Moreno,Benetton,7,0,14,70,+1 Lap
1991,2,Autódromo José Carlos Pace,Brazil,Morbidelli,Minardi,8,0,21,69,+2 Laps
1991,2,Autódromo José Carlos Pace,Brazil,Häkkinen,Team Lotus,9,0,22,68,+3 Laps
1991,2,Autódromo José Carlos Pace,Brazil,Boutsen,Ligier,10,0,18,68,+3 Laps
1991,2,Autódromo José Carlos Pace,Brazil,Pirro,Dallara,11,0,12,68,+3 Laps
1991,2,Autódromo José Carlos Pace,Brazil,Brundle,Brabham,12,0,26,67,+4 Laps
1991,2,Autódromo José Carlos Pace,Brazil,Gachot,Jordan,13,0,10,63,Fuel system
1991,2,Autódromo José Carlos Pace,Brazil,Mansell,Williams,14,0,3,59,Gearbox
1991,2,Autódromo José Carlos Pace,Brazil,Comas,Ligier,15,0,23,50,Engine
1991,2,Autódromo José Carlos Pace,Brazil,Martini,Minardi,16,0,20,47,Spun off
1991,2,Autódromo José Carlos Pace,Brazil,Blundell,Brabham,17,0,25,34,Engine
1991,2,Autódromo José Carlos Pace,Brazil,Bernard,Larrousse,18,0,11,33,Radiator
1991,2,Autódromo José Carlos Pace,Brazil,Järvilehto,Dallara,19,0,19,22,Electrical
1991,2,Autódromo José Carlos Pace,Brazil,de Cesaris,Jordan,20,0,13,20,Engine
1991,2,Autódromo José Carlos Pace,Brazil,Modena,Tyrrell,21,0,9,19,Gearbox
1991,2,Autódromo José Carlos Pace,Brazil,Capelli,Leyton House,22,0,15,16,Transmission
1991,2,Autódromo José Carlos Pace,Brazil,Nakajima,Tyrrell,23,0,16,12,Spun off
1991,2,Autódromo José Carlos Pace,Brazil,Gugelmin,Leyton House,24,0,8,9,Physical
1991,2,Autódromo José Carlos Pace,Brazil,Tarquini,AGS,25,0,24,0,Suspension
1991,2,Autódromo José Carlos Pace,Brazil,Suzuki,Larrousse,26,0,17,0,Fuel pump
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Senna,McLaren,1,10,1,61,Finished
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Berger,McLaren,2,6,5,61,Finished
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Järvilehto,Dallara,3,4,16,60,+1 Lap
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Martini,Minardi,4,3,9,59,+2 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Häkkinen,Team Lotus,5,2,25,58,+3 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Bailey,Team Lotus,6,1,26,58,+3 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Boutsen,Ligier,7,0,24,58,+3 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Blundell,Brabham,8,0,23,58,+3 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,van de Poele,Lambo,9,0,21,57,Out of fuel
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Comas,Ligier,10,0,19,57,+4 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Brundle,Brabham,11,0,18,57,+4 Laps
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Gugelmin,Leyton House,12,0,15,55,Engine
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Moreno,Benetton,13,0,13,54,Engine
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Modena,Tyrrell,14,0,6,41,Transmission
1991,3,Autodromo Enzo e Dino Ferrari,Italy,de Cesaris,Jordan,15,0,11,37,Gearbox
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Gachot,Jordan,16,0,13,37,Suspension
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Capelli,Leyton House,17,0,22,24,Spun off
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Bernard,Lola,18,0,17,17,Engine
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Patrese,Williams,19,0,2,17,Electrical
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Nakajima,Tyrrell,20,0,10,15,Transmission
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Morbidelli,Minardi,21,0,8,10,Gearbox
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Alesi,Ferrari,22,0,7,2,Spun off
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Suzuki,Lola,23,0,20,2,Spun off
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Piquet,Benetton,24,0,14,1,Spun off
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Mansell,Williams,25,0,4,0,Collision
1991,3,Autodromo Enzo e Dino Ferrari,Italy,Prost,Ferrari,26,0,3,0,Spun off
1991,4,Circuit de Monaco,Monaco,Senna,McLaren,1,10,1,78,Finished
1991,4,Circuit de Monaco,Monaco,Mansell,Williams,2,6,5,78,Finished
1991,4,Circuit de Monaco,Monaco,Alesi,Ferrari,3,4,9,78,Finished
1991,4,Circuit de Monaco,Monaco,Moreno,Benetton,4,3,8,77,+1 Lap
1991,4,Circuit de Monaco,Monaco,Prost,Ferrari,5,2,7,77,+1 Lap
1991,4,Circuit de Monaco,Monaco,Pirro,Dallara,6,1,12,77,+1 Lap
1991,4,Circuit de Monaco,Monaco,Boutsen,Ligier,7,0,16,76,+2 Laps
1991,4,Circuit de Monaco,Monaco,Gachot,Jordan,8,0,23,76,+2 Laps
1991,4,Circuit de Monaco,Monaco,Bernard,Lola,9,0,13,76,+2 Laps
1991,4,Circuit de Monaco,Monaco,Comas,Ligier,10,0,26,76,+2 Laps
1991,4,Circuit de Monaco,Monaco,Järvilehto,Dallara,11,0,21,75,+3 Laps
1991,4,Circuit de Monaco,Monaco,Martini,Minardi,12,0,14,72,+6 Laps
1991,4,Circuit de Monaco,Monaco,Häkkinen,Team Lotus,13,0,25,64,Oil leak
1991,4,Circuit de Monaco,Monaco,Morbidelli,Minardi,14,0,17,49,Gearbox
1991,4,Circuit de Monaco,Monaco,Gugelmin,Leyton House,15,0,15,43,Throttle
1991,4,Circuit de Monaco,Monaco,Modena,Tyrrell,16,0,2,42,Engine
1991,4,Circuit de Monaco,Monaco,Patrese,Williams,17,0,3,42,Spun off
1991,4,Circuit de Monaco,Monaco,Blundell,Brabham,18,0,19,41,Spun off
1991,4,Circuit de Monaco,Monaco,Alboreto,Footwork,19,0,22,39,Engine
1991,4,Circuit de Monaco,Monaco,Nakajima,Tyrrell,20,0,11,35,Spun off
1991,4,Circuit de Monaco,Monaco,Suzuki,Lola,21,0,20,24,Engine
1991,4,Circuit de Monaco,Monaco,de Cesaris,Jordan,22,0,10,21,Throttle
1991,4,Circuit de Monaco,Monaco,Capelli,Leyton House,23,0,18,12,Brakes
1991,4,Circuit de Monaco,Monaco,Tarquini,AGS,24,0,24,9,Gearbox
1991,4,Circuit de Monaco,Monaco,Berger,McLaren,25,0,6,9,Spun off
1991,4,Circuit de Monaco,Monaco,Piquet,Benetton,26,0,4,0,Suspension
1991,5,Circuit Gilles Villeneuve,Canada,Piquet,Benetton,1,10,8,69,Finished
1991,5,Circuit Gilles Villeneuve,Canada,Modena,Tyrrell,2,6,9,69,Finished
1991,5,Circuit Gilles Villeneuve,Canada,Patrese,Williams,3,4,1,69,Finished
1991,5,Circuit Gilles Villeneuve,Canada,de Cesaris,Jordan,4,3,11,69,Finished
1991,5,Circuit Gilles Villeneuve,Canada,Gachot,Jordan,5,2,14,69,Finished
1991,5,Circuit Gilles Villeneuve,Canada,Mansell,Williams,6,1,2,68,Electrical
1991,5,Circuit Gilles Villeneuve,Canada,Martini,Minardi,7,0,18,68,+1 Lap
1991,5,Circuit Gilles Villeneuve,Canada,Comas,Ligier,8,0,26,68,+1 Lap
1991,5,Circuit Gilles Villeneuve,Canada,Pirro,Dallara,9,0,10,68,+1 Lap
1991,5,Circuit Gilles Villeneuve,Canada,Nakajima,Tyrrell,10,0,12,67,+2 Laps
1991,5,Circuit Gilles Villeneuve,Canada,Gugelmin,Leyton House,11,0,23,61,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Järvilehto,Dallara,12,0,17,50,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Johansson,Footwork,13,0,25,48,Throttle
1991,5,Circuit Gilles Villeneuve,Canada,Capelli,Leyton House,14,0,13,42,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Alesi,Ferrari,15,0,7,34,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Bernard,Lola,16,0,19,29,Gearbox
1991,5,Circuit Gilles Villeneuve,Canada,Prost,Ferrari,17,0,4,27,Gearbox
1991,5,Circuit Gilles Villeneuve,Canada,Boutsen,Ligier,18,0,16,27,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Senna,McLaren,19,0,3,25,Alternator
1991,5,Circuit Gilles Villeneuve,Canada,Häkkinen,Team Lotus,20,0,24,21,Spun off
1991,5,Circuit Gilles Villeneuve,Canada,Brundle,Brabham,21,0,20,21,Engine
1991,5,Circuit Gilles Villeneuve,Canada,Morbidelli,Minardi,22,0,15,20,Spun off
1991,5,Circuit Gilles Villeneuve,Canada,Moreno,Benetton,23,0,5,10,Suspension
1991,5,Circuit Gilles Villeneuve,Canada,Berger,McLaren,24,0,6,4,Injection
1991,5,Circuit Gilles Villeneuve,Canada,Suzuki,Lola,25,0,22,3,Fuel leak
1991,5,Circuit Gilles Villeneuve,Canada,Alboreto,Footwork,26,0,21,2,Throttle
1991,6,Autódromo Hermanos Rodríguez,Mexico,Patrese,Williams,1,10,1,67,Finished
1991,6,Autódromo Hermanos Rodríguez,Mexico,Mansell,Williams,2,6,2,67,Finished
1991,6,Autódromo Hermanos Rodríguez,Mexico,Senna,McLaren,3,4,3,67,Finished
1991,6,Autódromo Hermanos Rodríguez,Mexico,de Cesaris,Jordan,4,3,11,66,+1 Lap
1991,6,Autódromo Hermanos Rodríguez,Mexico,Moreno,Benetton,5,2,9,66,+1 Lap
1991,6,Autódromo Hermanos Rodríguez,Mexico,Bernard,Lola,6,1,23,66,+1 Lap
1991,6,Autódromo Hermanos Rodríguez,Mexico,Morbidelli,Minardi,7,0,14,66,+1 Lap
1991,6,Autódromo Hermanos Rodríguez,Mexico,Boutsen,Ligier,8,0,10,65,+2 Laps
1991,6,Autódromo Hermanos Rodríguez,Mexico,Häkkinen,Team Lotus,9,0,24,65,+2 Laps
1991,6,Autódromo Hermanos Rodríguez,Mexico,Herbert,Team Lotus,10,0,25,65,+2 Laps
1991,6,Autódromo Hermanos Rodríguez,Mexico,Modena,Tyrrell,11,0,8,65,+2 Laps
1991,6,Autódromo Hermanos Rodríguez,Mexico,Nakajima,Tyrrell,12,0,13,64,+3 Laps
1991,6,Autódromo Hermanos Rodríguez,Mexico,Blundell,Brabham,13,0,12,54,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Gachot,Jordan,14,0,20,51,Spun off
1991,6,Autódromo Hermanos Rodríguez,Mexico,Suzuki,Lola,15,0,19,48,Gearbox
1991,6,Autódromo Hermanos Rodríguez,Mexico,Piquet,Benetton,16,0,6,44,Wheel bearing
1991,6,Autódromo Hermanos Rodríguez,Mexico,Alesi,Ferrari,17,0,4,42,Clutch
1991,6,Autódromo Hermanos Rodríguez,Mexico,Järvilehto,Dallara,18,0,16,30,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Alboreto,Footwork,19,0,26,24,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Brundle,Brabham,20,0,17,20,Wheel
1991,6,Autódromo Hermanos Rodríguez,Mexico,Capelli,Leyton House,21,0,22,19,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Prost,Ferrari,22,0,7,16,Alternator
1991,6,Autódromo Hermanos Rodríguez,Mexico,Gugelmin,Leyton House,23,0,18,15,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Grouillard,Fondmetal,24,0,21,13,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Berger,McLaren,25,0,5,5,Engine
1991,6,Autódromo Hermanos Rodríguez,Mexico,Martini,Minardi,26,0,15,4,Spun off
1991,7,Circuit de Nevers Magny-Cours,France,Mansell,Williams,1,10,4,72,Finished
1991,7,Circuit de Nevers Magny-Cours,France,Prost,Ferrari,2,6,2,72,Finished
1991,7,Circuit de Nevers Magny-Cours,France,Senna,McLaren,3,4,3,72,Finished
1991,7,Circuit de Nevers Magny-Cours,France,Alesi,Ferrari,4,3,6,72,Finished
1991,7,Circuit de Nevers Magny-Cours,France,Patrese,Williams,5,2,1,71,+1 Lap
1991,7,Circuit de Nevers Magny-Cours,France,de Cesaris,Jordan,6,1,13,71,+1 Lap
1991,7,Circuit de Nevers Magny-Cours,France,Gugelmin,Leyton House,7,0,9,70,+2 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Piquet,Benetton,8,0,7,70,+2 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Martini,Minardi,9,0,12,70,+2 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Herbert,Team Lotus,10,0,20,70,+2 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Comas,Ligier,11,0,14,70,+2 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Boutsen,Ligier,12,0,16,69,+3 Laps
1991,7,Circuit de Nevers Magny-Cours,France,Moreno,Benetton,13,0,8,63,Physical
1991,7,Circuit de Nevers Magny-Cours,France,Modena,Tyrrell,14,0,11,57,Gearbox
1991,7,Circuit de Nevers Magny-Cours,France,Grouillard,Fondmetal,15,0,21,47,Oil leak
1991,7,Circuit de Nevers Magny-Cours,France,Bernard,Lola,16,0,23,43,Transmission
1991,7,Circuit de Nevers Magny-Cours,France,Järvilehto,Dallara,17,0,26,39,Tyre
1991,7,Circuit de Nevers Magny-Cours,France,Blundell,Brabham,18,0,17,36,Spun off
1991,7,Circuit de Nevers Magny-Cours,France,Suzuki,Lola,19,0,22,32,Transmission
1991,7,Circuit de Nevers Magny-Cours,France,Alboreto,Footwork,20,0,25,31,Gearbox
1991,7,Circuit de Nevers Magny-Cours,France,Brundle,Brabham,21,0,24,21,Gearbox
1991,7,Circuit de Nevers Magny-Cours,France,Nakajima,Tyrrell,22,0,18,12,Spun off
1991,7,Circuit de Nevers Magny-Cours,France,Morbidelli,Minardi,23,0,10,8,Collision
1991,7,Circuit de Nevers Magny-Cours,France,Capelli,Leyton House,24,0,15,7,Spun off
1991,7,Circuit de Nevers Magny-Cours,France,Berger,McLaren,25,0,5,6,Engine
1991,7,Circuit de Nevers Magny-Cours,France,Gachot,Jordan,26,0,19,0,Spun off
1991,8,Silverstone Circuit,UK,Mansell,Williams,1,10,1,59,Finished
1991,8,Silverstone Circuit,UK,Berger,McLaren,2,6,4,59,Finished
1991,8,Silverstone Circuit,UK,Prost,Ferrari,3,4,5,59,Finished
1991,8,Silverstone Circuit,UK,Senna,McLaren,4,3,2,58,Out of fuel
1991,8,Silverstone Circuit,UK,Piquet,Benetton,5,2,8,58,+1 Lap
1991,8,Silverstone Circuit,UK,Gachot,Jordan,6,1,17,58,+1 Lap
